graph_name,parent_name,source,pickle_path,opt_sum,n,m,density,planar,bipartite,radius,diameter,node_connectivity,degree_min,degree_max,degree_p25,degree_p50,degree_p75,closeness_centrality_min,closeness_centrality_max,closeness_centrality_p25,closeness_centrality_p50,closeness_centrality_p75,betweenness_centrality_min,betweenness_centrality_max,betweenness_centrality_p25,betweenness_centrality_p50,betweenness_centrality_p75,degree_centrality_min,degree_centrality_max,degree_centrality_p25,degree_centrality_p50,degree_centrality_p75,clustering_min,clustering_max,clustering_p25,clustering_p50,clustering_p75,transitivity,katz_centrality_min,katz_centrality_max,katz_centrality_p25,katz_centrality_p50,katz_centrality_p75,pagerank_min,pagerank_max,pagerank_p25,pagerank_p50,pagerank_p75,treewidth_min_fill_in,treewidth_min_degree,LB,remove_edges_dfs_sol,remove_edges_dfs_time,remove_edges_pagerank_scc_iteratively_sol,remove_edges_pagerank_scc_iteratively_time,remove_edges_trueskill_scc_iterativela_sol,remove_edges_trueskill_scc_iterativela_time,remove_edges_pagerank_BF_iterately_forward_sol,remove_edges_pagerank_BF_iterately_forward_time,remove_edges_trueskill_BF_iterately_forward_sol,remove_edges_trueskill_BF_iterately_forward_time,remove_edges_pagerank_BF_iterately_noforward_sol,remove_edges_pagerank_BF_iterately_noforward_time,remove_edges_trueskill_BF_iterately_noforward_sol,remove_edges_trueskill_BF_iterately_noforward_time,remove_edges_pagerank_voting_sol,remove_edges_pagerank_voting_time,remove_edges_trueskill_voting_sol,remove_edges_trueskill_voting_time,diverses_sol,diverses_time,UB,gap,rel_gap
example.new.d_2,example.new.d,FVS_competition,pickles/example.new.d_2.pickle,,4.0,6.0,0.5,True,False,2.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,0.6,0.75,0.6,0.675,0.75,0.0,0.5,0.0,0.25,0.5,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.4,1.0,0.4,0.7,1.0,0.5,0.4756515013185378,0.5232166370571764,0.4756515013185378,0.4994340691878571,0.5232166370571764,0.1754383977225153,0.3245616022774845,0.1754383977225153,0.2499999999999999,0.3245616022774845,2.0,2.0,2.0,2,0.0,3,0.0139904022216796,3,0.091893196105957,2,0.014064073562622,2,0.0931150913238525,3,0.0149626731872558,3,0.0963280200958252,3,0.0159993171691894,2,0.1249988079071044,2.0,0.0055103302001953,2.0,0.0,0.0
example.new.d_3,example.new.d,FVS_competition,pickles/example.new.d_3.pickle,,5.0,6.0,0.3,True,False,3.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,0.4,0.5714285714285714,0.4,0.4444444444444444,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.75,0.0,0.5,0.0,0.1666666666666666,0.1666666666666666,0.5,0.4371757380048788,0.480893303936282,0.4372150834286319,0.4376085770115868,0.441543552186559,0.121434899529837,0.2246540370105586,0.2151419934599768,0.2178133623859789,0.2209557076136483,2.0,2.0,1.0,2,0.0,2,0.0230093002319335,1,0.0913245677947998,1,0.0239999294281005,1,0.09023118019104,2,0.0240373611450195,1,0.0939998626708984,1,0.0260782241821289,1,0.0868952274322509,1.0,0.0051565170288085,1.0,0.0,0.0
example.new.d_4,example.new.d,FVS_competition,pickles/example.new.d_4.pickle,,2.0,2.0,1.0,True,True,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1,0.0,1,0.0069987773895263,1,0.0330653190612793,1,0.0069973468780517,1,0.0322508811950683,1,0.0060017108917236,1,0.0329999923706054,1,0.006998062133789,1,0.0318560600280761,1.0,0.0050160884857177,1.0,0.0,0.0
example.new.d_5,example.new.d,FVS_competition,pickles/example.new.d_5.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,
trace.d_0,trace.d,FVS_competition,pickles/trace.d_0.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,
trace.d_1,trace.d,FVS_competition,pickles/trace.d_1.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,
trace.d_2,trace.d,FVS_competition,pickles/trace.d_2.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,
trace.d_3,trace.d,FVS_competition,pickles/trace.d_3.pickle,,4.0,5.0,0.4166666666666667,True,False,2.0,3.0,1.0,2.0,3.0,2.0,2.5,3.0,0.5,0.75,0.5,0.55,0.6375,0.0,0.5,0.375,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,0.8333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,0.4166666666666666,0.5,0.5,0.486117784050369,0.5347295493315389,0.4864462416283077,0.4887454446738795,0.5018837587279885,0.1550801893415038,0.2868985646146172,0.2462635707209362,0.2790106230219394,0.2827470523010033,2.0,2.0,1.0,1,0.0,2,0.0200097560882568,1,0.0775682926177978,1,0.0199897289276123,1,0.0767042636871337,2,0.02000093460083,1,0.0792427062988281,1,0.0220007896423339,1,0.0770008563995361,1.0,0.004575490951538,1.0,0.0,0.0
trace.d_4,trace.d,FVS_competition,pickles/trace.d_4.pickle,,3.0,4.0,0.6666666666666666,True,False,1.0,2.0,2.0,2.0,3.0,2.5,3.0,3.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333333,0.0,0.5,0.25,0.5,0.5,1.0,1.5,1.25,1.5,1.5,0.5,1.0,0.5,0.5,0.75,0.5,0.5565644422936473,0.6122208615029088,0.5590942749813221,0.5616241076689971,0.5869224845859529,0.214810513150585,0.3974000441421556,0.301299977928922,0.387789442707259,0.3925947434247073,2.0,2.0,1.0,1,0.0010006427764892,2,0.0140025615692138,1,0.0614538192749023,1,0.0149993896484375,1,0.0623271465301513,2,0.0150048732757568,1,0.0620367527008056,1,0.0159981250762939,1,0.0606777667999267,1.0,0.0046761035919189,1.0,0.0,0.0
trace.d_5,trace.d,FVS_competition,pickles/trace.d_5.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,
trace.d_6,trace.d,FVS_competition,pickles/trace.d_6.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,
gr1-acyclic.d_0,gr1-acyclic.d,FVS_competition,pickles/gr1-acyclic.d_0.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,
gr1-acyclic.d_1,gr1-acyclic.d,FVS_competition,pickles/gr1-acyclic.d_1.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,
gr1-acyclic.d_2,gr1-acyclic.d,FVS_competition,pickles/gr1-acyclic.d_2.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,
gr1-acyclic.d_3,gr1-acyclic.d,FVS_competition,pickles/gr1-acyclic.d_3.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,
gr1-acyclic.d_4,gr1-acyclic.d,FVS_competition,pickles/gr1-acyclic.d_4.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,
gr1-acyclic.d_5,gr1-acyclic.d,FVS_competition,pickles/gr1-acyclic.d_5.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,
gr1-acyclic.d_6,gr1-acyclic.d,FVS_competition,pickles/gr1-acyclic.d_6.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,
gr1-acyclic.d_7,gr1-acyclic.d,FVS_competition,pickles/gr1-acyclic.d_7.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,
gr1-acyclic.d_8,gr1-acyclic.d,FVS_competition,pickles/gr1-acyclic.d_8.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,
gr1-acyclic.d_9,gr1-acyclic.d,FVS_competition,pickles/gr1-acyclic.d_9.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,
howard-max.d_0,howard-max.d,FVS_competition,pickles/howard-max.d_0.pickle,,3.0,6.0,1.0,True,False,1.0,2.0,2.0,3.0,5.0,3.5,4.0,4.5,0.6666666666666666,1.0,0.8333333333333333,1.0,1.0,0.0,0.5,0.0,0.0,0.25,1.5,2.5,1.75,2.0,2.25,0.5,1.0,0.75,1.0,1.0,0.75,0.5178918288582506,0.6329788495604531,0.5466635840338012,0.5754353392093519,0.6042070943849025,0.1916666666666666,0.475,0.2624999999999999,0.3333333333333333,0.4041666666666667,2.0,2.0,3.0,3,0.0,3,0.008998155593872,3,0.1065678596496582,3,0.0089998245239257,3,0.0920441150665283,3,0.0090045928955078,3,0.0909998416900634,3,0.0100042819976806,3,0.089996337890625,,0.1367909908294677,3.0,0.0,0.0
howard-max.d_1,howard-max.d,FVS_competition,pickles/howard-max.d_1.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,
gr11d.d_0,gr11d.d,FVS_competition,pickles/gr11d.d_0.pickle,,2.0,2.0,1.0,True,True,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1,0.0,1,0.0061023235321044,1,0.0390183925628662,1,0.0060985088348388,1,0.0325260162353515,1,0.0060021877288818,1,0.0329766273498535,1,0.0059936046600341,1,0.0330057144165039,1.0,0.0033764839172363,1.0,0.0,0.0
gr11d.d_1,gr11d.d,FVS_competition,pickles/gr11d.d_1.pickle,,2.0,2.0,1.0,True,True,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1,0.0,1,0.0059981346130371,1,0.0380980968475341,1,0.0068991184234619,1,0.0321166515350341,1,0.0069973468780517,1,0.0340805053710937,1,0.0059986114501953,1,0.0320048332214355,1.0,0.0035014152526855,1.0,0.0,0.0
gr-paper.d_0,gr-paper.d,FVS_competition,pickles/gr-paper.d_0.pickle,,4.0,5.0,0.4166666666666667,True,False,2.0,3.0,1.0,2.0,3.0,2.0,2.5,3.0,0.5,0.75,0.5,0.55,0.6375,0.0,0.5,0.375,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,0.8333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,0.4166666666666666,0.5,0.5,0.486117784050369,0.5347295493315389,0.4864462416283077,0.4887454446738795,0.5018837587279885,0.1550801893415038,0.2868985646146172,0.2462635707209362,0.2790106230219394,0.2827470523010033,2.0,2.0,1.0,1,0.0,2,0.0200004577636718,1,0.0821542739868164,1,0.0200006961822509,1,0.0762636661529541,2,0.0196349620819091,1,0.0789947509765625,1,0.0201036930084228,1,0.0790507793426513,1.0,0.0035767555236816,1.0,0.0,0.0
gr-paper.d_1,gr-paper.d,FVS_competition,pickles/gr-paper.d_1.pickle,,5.0,6.0,0.3,True,False,2.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,0.4,0.6666666666666666,0.4,0.4,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.75,0.0,0.5,0.0,0.1666666666666666,0.1666666666666666,0.0,0.437166615609489,0.4809226532488659,0.4372059995568375,0.4375998390303221,0.4415382731097713,0.1303747904888615,0.2500700980015919,0.1408189039031428,0.2361754934722518,0.2425607141341517,2.0,2.0,1.0,1,0.0,2,0.0221157073974609,1,0.0949985980987548,1,0.0209980010986328,1,0.0926506519317627,2,0.0220022201538085,1,0.0930454730987548,1,0.0229995250701904,1,0.0900616645812988,1.0,0.0041964054107666,1.0,0.0,0.0
stg.d_0,stg.d,FVS_competition,pickles/stg.d_0.pickle,,20.0,30.0,0.0789473684210526,False,False,7.0,8.0,1.0,2.0,4.0,2.0,3.0,4.0,0.2261904761904762,0.2714285714285714,0.2261904761904762,0.2488095238095238,0.2714285714285714,0.0555555555555555,0.283625730994152,0.0555555555555555,0.1695906432748538,0.283625730994152,0.1052631578947368,0.2105263157894736,0.1052631578947368,0.1578947368421052,0.2105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.2127178181096162,0.2339895934837363,0.2127178181096162,0.2233537057966763,0.2339895934837363,0.0350874992083214,0.0649125007916785,0.0350874992083214,0.05,0.0649125007916785,5.0,5.0,4.0,6,0.0009999275207519,7,0.0460031032562255,11,0.4748454093933105,8,0.0468988418579101,9,0.4780559539794922,10,0.0499458312988281,10,0.4701228141784668,8,0.0510003566741943,8,0.5001273155212402,5.0,10.105966329574583,5.0,1.0,0.2222222222222222
green3nonzero.d_0,green3nonzero.d,FVS_competition,pickles/green3nonzero.d_0.pickle,,3.0,9.0,1.5,True,False,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,6.0,6,0.0,6,0.0103461742401123,6,0.1362955570220947,6,0.0099930763244628,6,0.136073350906372,6,0.0090434551239013,6,0.1330623626708984,6,0.0099997520446777,6,0.1461892127990722,,0.129206895828247,6.0,0.0,0.0
rd_4_4_90.d_0,rd_4_4_90.d,FVS_competition,pickles/rd_4_4_90.d_0.pickle,,4.0,4.0,0.3333333333333333,True,True,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.25,2.0,2.0,1.0,1,0.0,1,0.0080072879791259,1,0.0631542205810546,1,0.0080115795135498,1,0.0665187835693359,1,0.0080032348632812,1,0.0610003471374511,1,0.007983922958374,1,0.0689954757690429,1.0,0.0039155483245849,1.0,0.0,0.0
gr4-shift.d_0,gr4-shift.d,FVS_competition,pickles/gr4-shift.d_0.pickle,,3.0,4.0,0.6666666666666666,True,False,1.0,2.0,2.0,2.0,3.0,2.5,3.0,3.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333333,0.0,0.5,0.25,0.5,0.5,1.0,1.5,1.25,1.5,1.5,0.5,1.0,0.5,0.5,0.75,0.5,0.5565644422936473,0.6122208615029088,0.5590942749813221,0.5616241076689971,0.5869224845859529,0.214810513150585,0.3974000441421556,0.301299977928922,0.387789442707259,0.3925947434247073,2.0,2.0,1.0,1,0.0009999275207519,2,0.0140788555145263,1,0.0648882389068603,1,0.0152175426483154,1,0.0715930461883544,2,0.0149972438812255,1,0.0610079765319824,1,0.0153119564056396,1,0.0671687126159668,1.0,0.0036056041717529,1.0,0.0,0.0
stg0.d_0,stg0.d,FVS_competition,pickles/stg0.d_0.pickle,,6.0,8.0,0.2666666666666666,True,True,3.0,4.0,1.0,2.0,4.0,2.0,2.0,3.5,0.4166666666666667,0.5,0.4166666666666667,0.4166666666666667,0.4791666666666667,0.175,0.6000000000000001,0.175,0.175,0.4937500000000001,0.4,0.8,0.4,0.4,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.395898664666193,0.4318894472327964,0.395898664666193,0.395898664666193,0.4228917515911455,0.1283786955020073,0.2432426089959851,0.1283786955020073,0.1283786955020073,0.2145266306224907,2.0,2.0,2.0,2,0.0,2,0.0309882164001464,3,0.1401474475860595,2,0.032891035079956,2,0.1347856521606445,3,0.031998872756958,3,0.1195554733276367,2,0.033198595046997,2,0.1289534568786621,2.0,0.0038139820098876,2.0,0.0,0.0
stg0.d_1,stg0.d,FVS_competition,pickles/stg0.d_1.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,
stg0.d_2,stg0.d,FVS_competition,pickles/stg0.d_2.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,
example-bad1.d_0,example-bad1.d,FVS_competition,pickles/example-bad1.d_0.pickle,,5.0,6.0,0.3,True,False,2.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,0.4,0.6666666666666666,0.4,0.5,0.5,0.25,0.8333333333333333,0.25,0.25,0.25,0.5,1.0,0.5,0.5,0.5,0.1666666666666666,0.5,0.5,0.5,0.5,0.0,0.4366763524747796,0.4799505714546105,0.4366763524747796,0.4406103581051158,0.4406103581051158,0.1669575111110693,0.3222552600600985,0.1669575111110693,0.1719148588588814,0.1719148588588814,2.0,2.0,2.0,2,0.0009999275207519,2,0.0289981365203857,2,0.1138274669647216,2,0.0305268764495849,2,0.0979900360107421,2,0.0298845767974853,2,0.0911176204681396,2,0.0312116146087646,2,0.0957489013671875,2.0,0.0052921772003173,2.0,0.0,0.0
gr13.d_0,gr13.d,FVS_competition,pickles/gr13.d_0.pickle,,4.0,5.0,0.4166666666666667,True,False,2.0,3.0,1.0,2.0,3.0,2.0,2.5,3.0,0.5,0.75,0.5,0.55,0.6375,0.0,0.5,0.375,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,0.8333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,0.4166666666666666,0.5,0.5,0.486117784050369,0.5347295493315389,0.4864462416283077,0.4887454446738795,0.5018837587279885,0.1550801893415038,0.2868985646146172,0.2462635707209362,0.2790106230219394,0.2827470523010033,2.0,2.0,1.0,1,0.0,2,0.0200035572052001,1,0.1081666946411132,1,0.0210003852844238,1,0.0800755023956298,2,0.0199964046478271,1,0.079014778137207,2,0.0207858085632324,1,0.0772514343261718,1.0,0.0042891502380371,1.0,0.0,0.0
green.d_0,green.d,FVS_competition,pickles/green.d_0.pickle,,4.0,16.0,1.3333333333333333,True,False,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.25,0.25,0.25,0.25,0.25,3.0,3.0,10.0,10,0.0,10,0.0140001773834228,10,0.2656011581420898,10,0.0149624347686767,10,0.2430977821350097,10,0.0150558948516845,10,0.2784750461578369,10,0.0150654315948486,10,0.2360584735870361,,0.1429543495178222,10.0,0.0,0.0
complete6.d_0,complete6.d,FVS_competition,pickles/complete6.d_0.pickle,,6.0,30.0,1.0,False,False,1.0,1.0,5.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.408248290463863,0.408248290463863,0.408248290463863,0.408248290463863,0.408248290463863,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,5.0,5.0,10.0,15,0.001000165939331,15,0.0320000648498535,15,0.4932780265808105,15,0.0330340862274169,15,0.451136827468872,15,0.0323109626770019,15,0.4911580085754394,15,0.0330023765563964,15,0.4493229389190674,,0.1468918323516845,15.0,5.0,0.4
gr3.d_0,gr3.d,FVS_competition,pickles/gr3.d_0.pickle,,3.0,3.0,0.5,True,False,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,1.0,1,0.0,1,0.0070021152496337,1,0.0621058940887451,1,0.0072584152221679,1,0.0491526126861572,1,0.0069999694824218,1,0.0459992885589599,1,0.0070009231567382,1,0.0490379333496093,1.0,0.0040266513824462,1.0,0.0,0.0
k3_3.d_0,k3_3.d,FVS_competition,pickles/k3_3.d_0.pickle,,6.0,9.0,0.3,False,True,3.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,0.3333333333333333,0.5555555555555556,0.4020979020979021,0.5050505050505051,0.5555555555555556,0.1166666666666666,0.5,0.1583333333333333,0.2833333333333333,0.4458333333333333,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.3862546216809729,0.4290941192328079,0.3876054021658822,0.4078829769499955,0.4279023875125117,0.075496759895528,0.2302839209368425,0.1268365463132023,0.177332085174631,0.2164958578878886,3.0,3.0,1.0,3,0.0,2,0.0240049362182617,1,0.1625764369964599,1,0.0245168209075927,2,0.1381604671478271,3,0.0240013599395751,2,0.1331782341003418,2,0.025001049041748,1,0.1360054016113281,1.0,0.0032198429107666,1.0,0.0,0.0
gr0.d_0,gr0.d,FVS_competition,pickles/gr0.d_0.pickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,,
dene.d_0,dene.d,FVS_competition,pickles/dene.d_0.pickle,,2.0,2.0,1.0,True,True,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1,0.0,1,0.0059943199157714,1,0.0370025634765625,1,0.00700044631958,1,0.0339930057525634,1,0.0061047077178955,1,0.0319995880126953,1,0.0070011615753173,1,0.0320003032684326,1.0,0.0046510696411132,1.0,0.0,0.0
complete2.d_0,complete2.d,FVS_competition,pickles/complete2.d_0.pickle,,2.0,2.0,1.0,True,True,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1,0.0,1,0.0070033073425292,1,0.0361406803131103,1,0.00700044631958,1,0.0330054759979248,1,0.0068972110748291,1,0.0320608615875244,1,0.0069990158081054,1,0.0320017337799072,1.0,0.0049018859863281,1.0,0.0,0.0
gr2.d_0,gr2.d,FVS_competition,pickles/gr2.d_0.pickle,,2.0,2.0,1.0,True,True,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1,0.0,1,0.0059940814971923,1,0.0360000133514404,1,0.0060000419616699,1,0.03399658203125,1,0.0059993267059326,1,0.0319998264312744,1,0.0060012340545654,1,0.0330052375793457,1.0,0.0038654804229736,1.0,0.0,0.0
